hh_id,province,district,urban_rural,hh_size,n_children,n_working_age,n_elderly,monthly_income,monthly_expenditure,has_electricity,has_improved_water,has_improved_sanitation,owns_radio,owns_tv,owns_mobile,owns_refrigerator,owns_vehicle,dwelling_type,survey_weight,province_code,province_name,capital,population,character,hh_size_category
DHHS2025-00659,STH,Frequency Plains,Urban,5,3,2,0,35455,33381,True,True,False,False,True,True,False,False,Semi-detached,0.83,STH,Southern Province,Median City,3800000,"Industrial, urban",Medium
DHHS2025-00660,STH,Median Urban,Urban,9,1,7,1,57546,49457,True,True,True,False,False,False,False,True,Detached house,0.77,STH,Southern Province,Median City,3800000,"Industrial, urban",Large
DHHS2025-00661,CTR,Variance District,Urban,4,2,2,0,50821,46728,True,False,False,True,False,True,True,False,Detached house,0.59,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00662,STH,Frequency Plains,Rural,8,1,7,0,38074,34064,False,True,True,False,False,True,False,True,Detached house,1.14,STH,Southern Province,Median City,3800000,"Industrial, urban",Large
DHHS2025-00663,CTR,Numerica Urban,Urban,6,3,3,0,26147,20595,True,False,False,True,False,False,False,False,Detached house,0.54,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Large
DHHS2025-00664,CTR,Numerica Urban,Urban,2,1,1,0,43664,32761,True,False,True,True,False,True,False,False,Detached house,0.54,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Small
DHHS2025-00665,CTR,Numerica Urban,Urban,7,2,5,0,129489,116714,True,True,True,True,True,True,True,False,Semi-detached,0.54,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Large
DHHS2025-00666,EST,Outlier Coastal,Urban,4,0,4,0,25324,17666,True,True,True,True,True,True,False,False,Semi-detached,1.31,EST,Eastern Province,Outlier Bay,2500000,"Coastal, fishing, tourism",Medium
DHHS2025-00667,STH,Mode District,Rural,4,2,2,0,67784,65309,True,True,True,True,True,True,True,False,Traditional hut,1.1,STH,Southern Province,Median City,3800000,"Industrial, urban",Medium
DHHS2025-00668,CTR,Variance District,Urban,6,1,5,0,76976,64969,True,True,True,True,True,True,False,False,Detached house,0.56,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Large
DHHS2025-00669,CTR,Numerica Urban,Urban,7,1,6,0,77837,71336,True,True,True,False,True,True,True,False,Single room,0.54,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Large
DHHS2025-00670,CTR,Numerica Urban,Urban,5,2,3,0,327810,269770,True,True,True,True,True,True,True,False,Detached house,0.53,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00671,WST,Confidence District,Rural,6,4,2,0,36488,32437,True,True,True,True,True,True,False,False,Traditional hut,2.26,WST,Western Province,Deviation,1900000,"Semi-arid, livestock",Large
DHHS2025-00672,CTR,Numerica Peri-Urban,Rural,4,1,3,0,74924,62913,True,True,True,False,False,True,False,False,Traditional hut,0.83,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00673,NTH,Regression Valley,Urban,1,0,1,0,11017,9626,False,False,False,True,True,True,False,False,Single room,1.46,NTH,Northern Province,Polaris,2100000,"Rural, agricultural, mining",Small
DHHS2025-00674,LKS,Estimate District,Rural,5,4,1,0,54058,43879,True,True,False,True,False,False,False,False,Detached house,1.63,LKS,Lakeside Province,Port Sample,3000000,"Agriculture, lake fishing",Medium
DHHS2025-00675,CTR,Numerica Peri-Urban,Urban,4,1,3,0,111015,112752,True,True,True,True,True,True,True,False,Flat/Apartment,0.62,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00676,STH,Median Urban,Rural,4,1,3,0,44379,39840,True,False,True,True,False,False,False,True,Detached house,1.18,STH,Southern Province,Median City,3800000,"Industrial, urban",Medium
DHHS2025-00677,CTR,Variance District,Urban,2,1,1,0,32715,24903,False,True,False,False,True,False,True,False,Single room,0.63,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Small
DHHS2025-00678,EST,Percentile District,Urban,5,4,1,0,54189,44009,True,True,True,True,False,True,True,True,Informal,1.27,EST,Eastern Province,Outlier Bay,2500000,"Coastal, fishing, tourism",Medium
DHHS2025-00679,CTR,Numerica Urban,Rural,8,2,6,0,46562,36767,False,True,True,False,False,True,False,True,Traditional hut,0.8,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Large
DHHS2025-00680,STH,Frequency Plains,Rural,1,0,1,0,70235,61653,True,False,False,True,True,True,True,False,Traditional hut,1.16,STH,Southern Province,Median City,3800000,"Industrial, urban",Small
DHHS2025-00681,WST,Confidence District,Rural,5,1,4,0,34471,29720,False,False,True,False,False,True,False,False,Traditional hut,2.45,WST,Western Province,Deviation,1900000,"Semi-arid, livestock",Medium
DHHS2025-00682,EST,Skewness District,Urban,3,1,2,0,84683,82469,True,True,True,True,True,True,False,True,Detached house,1.24,EST,Eastern Province,Outlier Bay,2500000,"Coastal, fishing, tourism",Medium
DHHS2025-00683,STH,Median Urban,Rural,7,2,5,0,35355,27887,True,False,False,True,True,True,False,False,Detached house,1.19,STH,Southern Province,Median City,3800000,"Industrial, urban",Large
DHHS2025-00684,CTR,Range District,Urban,6,0,6,0,89335,75705,True,True,True,True,True,True,False,False,Flat/Apartment,0.56,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Large
DHHS2025-00685,STH,Distribution District,Urban,8,2,6,0,41107,35312,True,True,True,True,False,True,True,False,Single room,0.82,STH,Southern Province,Median City,3800000,"Industrial, urban",Large
DHHS2025-00686,WST,Deviation District,Rural,5,3,2,0,22235,19264,True,True,False,True,True,False,False,False,Traditional hut,2.5,WST,Western Province,Deviation,1900000,"Semi-arid, livestock",Medium
DHHS2025-00687,LKS,Parameter District,Urban,6,1,5,0,122584,96846,True,True,True,True,True,True,True,False,Single room,1.11,LKS,Lakeside Province,Port Sample,3000000,"Agriculture, lake fishing",Large
DHHS2025-00688,NTH,Regression Valley,Urban,4,3,1,0,31541,24411,True,True,True,False,False,True,False,False,Detached house,1.5,NTH,Northern Province,Polaris,2100000,"Rural, agricultural, mining",Medium
DHHS2025-00689,STH,Median Urban,Urban,3,2,1,0,60577,49429,True,True,True,True,True,True,True,False,Detached house,0.89,STH,Southern Province,Median City,3800000,"Industrial, urban",Medium
DHHS2025-00690,EST,Percentile District,Urban,5,3,2,0,45439,33586,True,True,False,True,False,True,False,False,Single room,1.26,EST,Eastern Province,Outlier Bay,2500000,"Coastal, fishing, tourism",Medium
DHHS2025-00691,EST,Skewness District,Urban,8,2,5,1,45635,34277,False,True,True,True,False,True,False,False,Detached house,1.24,EST,Eastern Province,Outlier Bay,2500000,"Coastal, fishing, tourism",Large
DHHS2025-00692,CTR,Range District,Urban,9,2,7,0,65410,67447,True,True,True,False,True,True,False,True,Detached house,0.54,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Large
DHHS2025-00693,CTR,Variance District,Urban,4,3,1,0,75331,65213,True,True,True,True,True,True,True,True,Informal,0.65,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00694,CTR,Variance District,Urban,5,3,2,0,104235,89564,True,True,True,True,True,True,True,True,Semi-detached,0.58,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00695,LKS,Estimate District,Rural,7,1,6,0,15029,13039,True,False,False,False,False,False,False,False,Single room,1.67,LKS,Lakeside Province,Port Sample,3000000,"Agriculture, lake fishing",Large
DHHS2025-00696,CTR,Numerica Peri-Urban,Urban,6,2,4,0,44964,35126,True,False,False,True,True,True,False,False,Semi-detached,0.58,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Large
DHHS2025-00697,WST,Confidence District,Rural,5,3,2,0,19271,15415,True,True,True,True,False,False,False,False,Single room,2.53,WST,Western Province,Deviation,1900000,"Semi-arid, livestock",Medium
DHHS2025-00698,WST,Confidence District,Rural,8,1,7,0,50657,48871,True,True,True,False,False,True,True,False,Traditional hut,2.4,WST,Western Province,Deviation,1900000,"Semi-arid, livestock",Large
DHHS2025-00699,CTR,Range District,Urban,5,3,2,0,29201,24334,False,True,False,True,False,False,False,False,Flat/Apartment,0.64,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00700,NTH,Regression Valley,Rural,6,5,1,0,51122,46637,False,True,False,True,True,True,True,False,Semi-detached,2.11,NTH,Northern Province,Polaris,2100000,"Rural, agricultural, mining",Large
DHHS2025-00701,CTR,Numerica Peri-Urban,Urban,6,2,4,0,56973,50886,True,True,True,True,False,False,False,False,Semi-detached,0.54,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Large
DHHS2025-00702,STH,Distribution District,Urban,3,2,1,0,118518,103314,True,True,True,True,True,True,True,False,Single room,0.8,STH,Southern Province,Median City,3800000,"Industrial, urban",Medium
DHHS2025-00703,STH,Distribution District,Urban,5,1,4,0,83195,67823,True,True,True,False,True,True,False,False,Informal,0.82,STH,Southern Province,Median City,3800000,"Industrial, urban",Medium
DHHS2025-00704,CTR,Variance District,Urban,4,2,2,0,30975,26317,True,True,False,False,False,True,False,False,Semi-detached,0.62,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00705,CTR,Numerica Peri-Urban,Urban,7,4,3,0,75988,65817,True,True,True,True,True,True,False,False,Semi-detached,0.57,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Large
DHHS2025-00706,CTR,Range District,Urban,6,2,4,0,52721,44183,True,True,True,True,True,True,False,False,Flat/Apartment,0.58,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Large
DHHS2025-00707,EST,Kurtosis Bay,Urban,5,1,4,0,40553,36166,True,True,True,True,True,False,False,False,Single room,1.27,EST,Eastern Province,Outlier Bay,2500000,"Coastal, fishing, tourism",Medium
DHHS2025-00708,CTR,Numerica Peri-Urban,Rural,3,2,1,0,16877,12018,False,False,False,True,True,False,True,False,Detached house,0.81,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00709,EST,Kurtosis Bay,Urban,7,0,7,0,23112,22087,True,True,True,True,False,False,False,False,Single room,1.34,EST,Eastern Province,Outlier Bay,2500000,"Coastal, fishing, tourism",Large
DHHS2025-00710,EST,Percentile District,Rural,5,3,2,0,30254,22774,False,True,False,True,False,True,False,False,Semi-detached,1.72,EST,Eastern Province,Outlier Bay,2500000,"Coastal, fishing, tourism",Medium
DHHS2025-00711,WST,Standard District,Rural,5,0,5,0,87102,78178,True,True,True,False,False,True,True,False,Detached house,2.66,WST,Western Province,Deviation,1900000,"Semi-arid, livestock",Medium
DHHS2025-00712,NTH,Regression Valley,Rural,5,2,3,0,32109,27937,True,True,True,True,False,False,True,False,Semi-detached,2.02,NTH,Northern Province,Polaris,2100000,"Rural, agricultural, mining",Medium
DHHS2025-00713,LKS,Estimate District,Urban,4,2,2,0,40347,35985,True,True,True,False,True,True,False,False,Single room,1.09,LKS,Lakeside Province,Port Sample,3000000,"Agriculture, lake fishing",Medium
DHHS2025-00714,STH,Median Urban,Urban,4,2,2,0,68019,56934,True,True,False,True,True,True,True,False,Detached house,0.86,STH,Southern Province,Median City,3800000,"Industrial, urban",Medium
DHHS2025-00715,STH,Median Urban,Urban,4,3,1,0,31038,24930,False,True,True,False,True,True,False,False,Single room,0.77,STH,Southern Province,Median City,3800000,"Industrial, urban",Medium
DHHS2025-00716,EST,Kurtosis Bay,Urban,4,2,2,0,28447,24041,True,True,True,False,False,True,True,False,Semi-detached,1.22,EST,Eastern Province,Outlier Bay,2500000,"Coastal, fishing, tourism",Medium
DHHS2025-00717,CTR,Range District,Urban,4,3,1,0,60589,48464,True,True,True,True,True,True,True,False,Detached house,0.59,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00718,STH,Mode District,Rural,4,3,1,0,25017,20497,True,False,False,False,False,True,False,False,Semi-detached,1.25,STH,Southern Province,Median City,3800000,"Industrial, urban",Medium
DHHS2025-00719,STH,Mode District,Rural,6,0,6,0,62516,57987,True,True,True,True,False,True,False,False,Detached house,1.25,STH,Southern Province,Median City,3800000,"Industrial, urban",Large
DHHS2025-00720,EST,Percentile District,Rural,8,2,6,0,13666,11866,False,False,True,True,True,False,False,False,Detached house,1.88,EST,Eastern Province,Outlier Bay,2500000,"Coastal, fishing, tourism",Large
DHHS2025-00721,EST,Outlier Coastal,Urban,4,0,3,1,10951,8932,True,True,False,True,False,True,False,False,Single room,1.35,EST,Eastern Province,Outlier Bay,2500000,"Coastal, fishing, tourism",Medium
DHHS2025-00722,LKS,Interval District,Urban,6,1,5,0,66695,64109,True,True,True,True,True,True,False,False,Semi-detached,0.94,LKS,Lakeside Province,Port Sample,3000000,"Agriculture, lake fishing",Large
DHHS2025-00723,NTH,Sigma District,Rural,7,2,5,0,21215,20831,True,False,True,True,False,False,False,False,Traditional hut,2.0,NTH,Northern Province,Polaris,2100000,"Rural, agricultural, mining",Large
DHHS2025-00724,CTR,Numerica Urban,Urban,3,2,1,0,63136,52227,True,True,True,True,True,True,True,False,Detached house,0.62,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00725,EST,Skewness District,Rural,5,4,1,0,32899,27489,False,False,True,True,True,True,False,False,Detached house,2.03,EST,Eastern Province,Outlier Bay,2500000,"Coastal, fishing, tourism",Medium
DHHS2025-00726,WST,Standard District,Rural,6,4,2,0,9368,8952,False,False,True,True,True,True,False,False,Detached house,2.32,WST,Western Province,Deviation,1900000,"Semi-arid, livestock",Large
DHHS2025-00727,LKS,Port Sample District,Rural,3,2,1,0,13209,12341,True,False,True,False,False,True,False,False,Single room,1.52,LKS,Lakeside Province,Port Sample,3000000,"Agriculture, lake fishing",Medium
DHHS2025-00728,CTR,Variance District,Urban,3,2,1,0,44835,38094,False,True,True,True,False,False,False,False,Single room,0.59,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00729,EST,Skewness District,Urban,4,3,1,0,89664,65993,True,True,True,False,True,True,True,False,Single room,1.25,EST,Eastern Province,Outlier Bay,2500000,"Coastal, fishing, tourism",Medium
DHHS2025-00730,EST,Percentile District,Urban,8,2,6,0,36347,26760,True,True,False,False,True,True,False,False,Single room,1.17,EST,Eastern Province,Outlier Bay,2500000,"Coastal, fishing, tourism",Large
DHHS2025-00731,STH,Distribution District,Urban,8,3,5,0,144398,115179,True,True,True,True,True,True,False,True,Detached house,0.84,STH,Southern Province,Median City,3800000,"Industrial, urban",Large
DHHS2025-00732,CTR,Range District,Rural,7,2,5,0,15730,14423,False,True,True,True,False,False,False,True,Traditional hut,0.88,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Large
DHHS2025-00733,WST,Error Margin,Rural,5,4,1,0,23059,18456,False,True,False,True,False,False,False,False,Detached house,2.39,WST,Western Province,Deviation,1900000,"Semi-arid, livestock",Medium
DHHS2025-00734,CTR,Numerica Peri-Urban,Rural,6,2,4,0,28876,27023,True,False,False,True,False,False,False,False,Detached house,0.9,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Large
DHHS2025-00735,EST,Kurtosis Bay,Urban,4,3,1,0,16176,13513,True,False,True,True,False,False,False,False,Detached house,1.25,EST,Eastern Province,Outlier Bay,2500000,"Coastal, fishing, tourism",Medium
DHHS2025-00736,NTH,Sigma District,Rural,8,2,6,0,40009,34702,True,False,False,True,False,True,False,False,Traditional hut,2.25,NTH,Northern Province,Polaris,2100000,"Rural, agricultural, mining",Large
DHHS2025-00737,WST,Confidence District,Rural,6,2,4,0,14648,13139,False,False,False,False,True,False,False,False,Detached house,2.27,WST,Western Province,Deviation,1900000,"Semi-arid, livestock",Large
DHHS2025-00738,CTR,Range District,Urban,5,1,4,0,44715,32373,True,True,True,False,True,True,False,False,Semi-detached,0.58,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00739,STH,Distribution District,Rural,3,2,1,0,18675,16934,True,True,True,True,False,False,False,False,Detached house,1.23,STH,Southern Province,Median City,3800000,"Industrial, urban",Medium
DHHS2025-00740,STH,Median Urban,Urban,3,0,3,0,207935,166542,True,True,True,True,True,True,True,False,Detached house,0.84,STH,Southern Province,Median City,3800000,"Industrial, urban",Medium
DHHS2025-00741,CTR,Variance District,Rural,10,2,8,0,23271,16263,True,False,False,True,True,True,False,False,Detached house,0.81,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Large
DHHS2025-00742,CTR,Numerica Urban,Urban,5,1,4,0,54347,48366,True,False,True,True,True,True,False,False,Informal,0.58,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
